,AG,AI_AR,BL_BS,BE_JU,FR,GE_VD,GL,GR,LU,NE,NW_OW_UR,SG,SH_ZH,SZ_ZG,SO,TG,TI,VS
2035-03-11 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035-03-11 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035-03-12 00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035-03-12 01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035-03-12 02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035-03-12 03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035-03-12 04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035-03-12 05:00,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0
2035-03-12 06:00,0.152,0.172075608,0.145799892,0.151766402,0.153,0.143949807,0.187,0.196,0.168,0.143,0.179106794,0.169,0.157264046,0.174918374,0.148,0.156,0.193,0.181
2035-03-12 07:00,0.387,0.408905851,0.381866595,0.392519682,0.398,0.390788239,0.435,0.451,0.408,0.387,0.426293304,0.404,0.391675282,0.417293887,0.387,0.387,0.442,0.443
2035-03-12 08:00,0.574,0.595320973,0.569866595,0.585272963,0.594,0.588192159,0.628,0.652,0.599,0.582,0.619993868,0.588,0.577528092,0.609461237,0.578,0.571,0.632,0.649
2035-03-12 09:00,0.704,0.709320973,0.698866595,0.718026243,0.727,0.721353727,0.755,0.786,0.73,0.716,0.751993868,0.699,0.705792137,0.739461237,0.709,0.693,0.756,0.785
2035-03-12 10:00,0.773,0.769151216,0.769933297,0.793779523,0.804,0.799434511,0.824,0.842,0.802,0.794,0.824409811,0.756,0.767025847,0.810836749,0.783,0.747,0.825,0.842
2035-03-12 11:00,0.786,0.784151216,0.784,0.815286084,0.827,0.823515295,0.838,0.842,0.819,0.818,0.839021977,0.772,0.781614611,0.826628586,0.802,0.762,0.84,0.842
2035-03-12 12:00,0.758,0.745151216,0.756,0.783656164,0.797,0.796434511,0.798,0.826,0.784,0.789,0.803190091,0.732,0.746350565,0.788044911,0.771,0.724,0.8,0.842
2035-03-12 13:00,0.676,0.642396581,0.677,0.700026243,0.714,0.717676864,0.704,0.729,0.695,0.707,0.712437921,0.629,0.647350565,0.695836749,0.689,0.614,0.708,0.766
2035-03-12 14:00,0.535,0.494981459,0.538066703,0.559519682,0.575,0.582,0.553,0.572,0.55,0.569,0.565269807,0.482,0.501792137,0.549836749,0.55,0.469,0.56,0.619
2035-03-12 15:00,0.332,0.30249073,0.329133405,0.346136481,0.372,0.388242352,0.347,0.354,0.349,0.371,0.360517636,0.293,0.312497756,0.348085724,0.336,0.289,0.353,0.41
2035-03-12 16:00,0.103,0.081415122,0.104133405,0.118383201,0.134,0.148484705,0.103,0.1,0.112,0.134,0.114630562,0.077,0.090380901,0.108542862,0.111,0.077,0.105,0.153
2035-03-12 17:00,0,0,0,0,0,8.07841E-05,0,0,0,0,0,0,0,0,0,0,0,0
2035-03-12 18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035-03-12 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035-03-12 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035-03-12 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035-03-12 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035-03-12 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035-03-13 00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035-03-13 01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035-03-13 02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035-03-13 03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035-03-13 04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035-03-13 05:00,0,0.000415122,0,0,0,0,0,0.001,0,0,0,0.001,0,0,0,0,0.001,0
2035-03-13 06:00,0.125,0.161320973,0.111866595,0.119766402,0.132,0.13359608,0.176,0.196,0.151,0.124,0.165008682,0.158,0.14023371,0.161502049,0.113,0.14,0.172,0.172
2035-03-13 07:00,0.359,0.403151216,0.347866595,0.364902883,0.376,0.37559608,0.421,0.451,0.388,0.362,0.407877361,0.399,0.375116855,0.400877562,0.355,0.378,0.415,0.435
2035-03-13 08:00,0.558,0.591151216,0.551799892,0.565026243,0.576,0.574434511,0.612,0.647,0.58,0.56,0.601577925,0.586,0.566558427,0.591085724,0.557,0.566,0.607,0.644
2035-03-13 09:00,0.688,0.718566338,0.681866595,0.697902883,0.712,0.710111375,0.741,0.777,0.711,0.697,0.733110376,0.712,0.696411237,0.721085724,0.689,0.694,0.736,0.784
2035-03-13 10:00,0.761,0.788151216,0.755866595,0.774779523,0.79,0.786061182,0.811,0.842,0.784,0.776,0.804942262,0.782,0.767411237,0.792293887,0.764,0.765,0.806,0.842
2035-03-13 11:00,0.781,0.803736094,0.776933297,0.796779523,0.813,0.80522275,0.829,0.842,0.803,0.8,0.82362443,0.797,0.785411237,0.810293887,0.786,0.781,0.822,0.842
2035-03-13 12:00,0.749,0.765320973,0.746,0.766902883,0.783,0.763960796,0.791,0.818,0.769,0.771,0.788190091,0.759,0.750411237,0.774502049,0.756,0.745,0.782,0.842
2035-03-13 13:00,0.665,0.674905851,0.663,0.683149603,0.691,0.640325512,0.7,0.725,0.683,0.685,0.700288203,0.669,0.664264046,0.687502049,0.673,0.658,0.692,0.732
2035-03-13 14:00,0.525,0.52749073,0.525066703,0.542519682,0.531,0.430002375,0.552,0.569,0.541,0.536,0.55368575,0.522,0.521264046,0.542918374,0.536,0.514,0.54,0.553
2035-03-13 15:00,0.327,0.323660486,0.330133405,0.338259841,0.3,0.211526284,0.343,0.352,0.34,0.29,0.34749924,0.319,0.321411237,0.339542862,0.34,0.313,0.332,0.315
2035-03-13 16:00,0.097,0.088830243,0.096133405,0.097629921,0.084,0.062272943,0.101,0.096,0.103,0.08,0.103364337,0.086,0.091264046,0.101375512,0.099,0.085,0.091,0.09
2035-03-13 17:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035-03-13 18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035-03-13 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035-03-13 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035-03-13 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035-03-13 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035-03-13 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035-03-14 00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035-03-14 01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035-03-14 02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035-03-14 03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035-03-14 04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035-03-14 05:00,0,0.001,0,0,0,0,0.001,0.001,0,0,0,0.001,0,0,0,0,0,0
2035-03-14 06:00,0.089,0.145905851,0.081,0.067986878,0.052,0.027454114,0.141,0.125,0.11,0.068,0.10003473,0.148,0.104644946,0.121918374,0.075,0.113,0.039,0.047
2035-03-14 07:00,0.327,0.379320973,0.317933297,0.286330715,0.222,0.110785863,0.375,0.345,0.336,0.313,0.300327002,0.378,0.34123371,0.344375512,0.306,0.349,0.128,0.185
2035-03-14 08:00,0.535,0.565736094,0.532866595,0.506960635,0.397,0.210652511,0.563,0.533,0.532,0.522,0.486369926,0.564,0.538264046,0.534416325,0.531,0.543,0.234,0.354
2035-03-14 09:00,0.656,0.692736094,0.655799892,0.621070874,0.497,0.283479954,0.691,0.664,0.65,0.642,0.61194427,0.69,0.663852809,0.659791837,0.65,0.671,0.336,0.447
2035-03-14 10:00,0.718,0.739415122,0.727866595,0.67541471,0.558,0.339541136,0.721,0.672,0.68,0.715,0.637631539,0.74,0.725852809,0.696873463,0.71,0.736,0.407,0.488
2035-03-14 11:00,0.701,0.717584878,0.710333514,0.676687673,0.573,0.386774875,0.668,0.637,0.679,0.673,0.622537552,0.725,0.699030336,0.658995901,0.705,0.716,0.45,0.516
2035-03-14 12:00,0.622,0.653,0.638600324,0.589674551,0.53,0.396908227,0.579,0.57,0.565,0.596,0.514293304,0.662,0.62653258,0.549910177,0.617,0.657,0.397,0.495
2035-03-14 13:00,0.52,0.558830243,0.54273373,0.48853807,0.471,0.3844455,0.5,0.475,0.461,0.517,0.430026047,0.568,0.524471908,0.467787739,0.511,0.55,0.36,0.439
2035-03-14 14:00,0.36,0.416,0.399000541,0.292842542,0.305,0.280768636,0.347,0.338,0.28,0.351,0.275346429,0.427,0.375974153,0.308955089,0.328,0.411,0.252,0.308
2035-03-14 15:00,0.2,0.200830243,0.216533622,0.157551192,0.16,0.161930205,0.184,0.177,0.158,0.166,0.155906989,0.204,0.188324718,0.17083265,0.178,0.192,0.132,0.164
2035-03-14 16:00,0.053,0.046169757,0.055066703,0.044986878,0.043,0.045757648,0.036,0.033,0.043,0.045,0.039247829,0.049,0.049,0.04083265,0.049,0.05,0.032,0.046
2035-03-14 17:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035-03-14 18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035-03-14 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035-03-14 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035-03-14 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035-03-14 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035-03-14 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035-03-15 00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035-03-15 01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035-03-15 02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035-03-15 03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035-03-15 04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035-03-15 05:00,0,0.001,0,0,0,0,0.001,0.001,0,0,0,0.001,0,0,0,0,0,0
2035-03-15 06:00,0.061,0.120566338,0.045799892,0.076175846,0.089,0.090091773,0.138,0.136,0.112,0.072,0.112482364,0.118,0.079644946,0.120628586,0.061,0.083,0.053,0.092
2035-03-15 07:00,0.21,0.34888731,0.167733189,0.257391056,0.293,0.298467477,0.371,0.358,0.331,0.267,0.321007651,0.348,0.26,0.341673498,0.215,0.277,0.161,0.281
2035-03-15 08:00,0.425,0.547396581,0.352199567,0.444787379,0.488,0.483458864,0.565,0.543,0.527,0.467,0.507237085,0.543,0.487852809,0.536004099,0.397,0.505,0.292,0.468
2035-03-15 09:00,0.628,0.678566338,0.608599784,0.642435687,0.651,0.603500444,0.698,0.688,0.665,0.641,0.651039342,0.672,0.646939328,0.672293887,0.626,0.65,0.409,0.657
2035-03-15 10:00,0.718,0.750566338,0.707799892,0.731162724,0.719,0.627843182,0.774,0.774,0.746,0.73,0.740360755,0.744,0.724644946,0.752293887,0.722,0.722,0.507,0.74
2035-03-15 11:00,0.747,0.768566338,0.741866595,0.755519682,0.73,0.594517671,0.79,0.799,0.766,0.756,0.759360755,0.762,0.748528092,0.768918374,0.751,0.744,0.499,0.758
2035-03-15 12:00,0.713,0.726151216,0.709933297,0.723643042,0.71,0.624323136,0.747,0.756,0.728,0.726,0.711889624,0.719,0.708969664,0.725751025,0.719,0.703,0.424,0.67
2035-03-15 13:00,0.624,0.635736094,0.625933297,0.617480318,0.597,0.560334125,0.654,0.646,0.628,0.632,0.602208975,0.63,0.621705618,0.631751025,0.624,0.618,0.33,0.455
2035-03-15 14:00,0.463,0.48549073,0.473200108,0.375608944,0.325,0.263707455,0.488,0.47,0.439,0.38,0.410803234,0.482,0.471324718,0.460583675,0.419,0.476,0.217,0.246
2035-03-15 15:00,0.224,0.273830243,0.226333514,0.129005266,0.111,0.090080784,0.256,0.241,0.203,0.12,0.19841285,0.276,0.25153258,0.232583675,0.161,0.27,0.109,0.123
2035-03-15 16:00,0.045,0.066,0.042133405,0.026356958,0.024,0.019242352,0.06,0.051,0.047,0.023,0.047369438,0.067,0.055883145,0.055375512,0.031,0.062,0.02,0.035
2035-03-15 17:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035-03-15 18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035-03-15 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035-03-15 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035-03-15 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035-03-15 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035-03-15 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035-03-16 00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035-03-16 01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035-03-16 02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035-03-16 03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035-03-16 04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035-03-16 05:00,0,0.001,0,0,0,0,0.002,0.002,0,0,0.000584057,0.001,0,0.000791837,0,0,0,0
2035-03-16 06:00,0.077,0.110151216,0.079799892,0.042577435,0.045,0.028727057,0.146,0.125,0.08,0.05,0.097140493,0.105,0.084264046,0.119963286,0.052,0.08,0.045,0.089
2035-03-16 07:00,0.257,0.326811702,0.274799892,0.14732286,0.148,0.113220375,0.378,0.342,0.239,0.175,0.273402594,0.317,0.284497756,0.325840848,0.181,0.282,0.132,0.249
2035-03-16 08:00,0.479,0.55349073,0.493066703,0.291724448,0.285,0.227652511,0.573,0.53,0.455,0.347,0.469721456,0.548,0.520675282,0.528004099,0.355,0.532,0.207,0.378
2035-03-16 09:00,0.645,0.685905851,0.639066703,0.452997411,0.435,0.36484467,0.701,0.664,0.662,0.48,0.640591708,0.682,0.661558427,0.675918374,0.523,0.665,0.274,0.533
2035-03-16 10:00,0.723,0.742245365,0.718,0.614115505,0.638,0.67281883,0.743,0.719,0.739,0.6,0.709180378,0.742,0.729852809,0.735583675,0.651,0.732,0.335,0.682
2035-03-16 11:00,0.742,0.743584878,0.732933297,0.675934392,0.719,0.754122364,0.731,0.71,0.75,0.71,0.717058769,0.747,0.744294382,0.74083265,0.692,0.746,0.343,0.726
2035-03-16 12:00,0.699,0.677339514,0.685733189,0.660493439,0.696,0.713233739,0.651,0.639,0.69,0.692,0.64993206,0.68,0.695913481,0.664371414,0.663,0.699,0.314,0.683
2035-03-16 13:00,0.592,0.545433662,0.582,0.595286084,0.606,0.591971784,0.511,0.492,0.577,0.613,0.533497721,0.552,0.583649435,0.545412226,0.588,0.586,0.298,0.537
2035-03-16 14:00,0.401,0.34150927,0.413466919,0.419629921,0.417,0.381749034,0.314,0.321,0.357,0.44,0.333579987,0.345,0.378562916,0.334204064,0.417,0.379,0.206,0.387
2035-03-16 15:00,0.181,0.173245365,0.203867135,0.207233598,0.204,0.18262667,0.169,0.173,0.166,0.214,0.167798676,0.175,0.165324718,0.166791837,0.208,0.165,0.102,0.211
2035-03-16 16:00,0.05,0.050415122,0.055200108,0.059,0.059,0.057757648,0.048,0.049,0.048,0.062,0.045831886,0.051,0.046705618,0.047,0.058,0.046,0.023,0.049
2035-03-16 17:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035-03-16 18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035-03-16 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035-03-16 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035-03-16 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035-03-16 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035-03-16 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035-03-17 00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035-03-17 01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035-03-17 02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035-03-17 03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035-03-17 04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035-03-17 05:00,0,0.001,0,0,0,0,0,0.001,0,0,0,0.001,0,0,0,0,0,0
2035-03-17 06:00,0.061,0.092075608,0.081600324,0.053700794,0.052,0.047534898,0.066,0.084,0.036,0.071,0.041672455,0.097,0.062913481,0.044040813,0.063,0.078,0.039,0.047
2035-03-17 07:00,0.265,0.286924392,0.292400216,0.222154869,0.193,0.160170182,0.238,0.234,0.207,0.23,0.205817072,0.294,0.279857298,0.214995901,0.249,0.309,0.11,0.178
2035-03-17 08:00,0.495,0.443773176,0.493733189,0.442960635,0.337,0.225866648,0.432,0.371,0.472,0.364,0.445062351,0.447,0.489207863,0.462122438,0.472,0.487,0.203,0.305
2035-03-17 09:00,0.63,0.578188298,0.63,0.576713916,0.427,0.257755273,0.571,0.522,0.624,0.452,0.599380182,0.582,0.620883145,0.609873463,0.613,0.614,0.336,0.416
2035-03-17 10:00,0.701,0.703415122,0.703,0.650973757,0.473,0.267694091,0.695,0.682,0.693,0.462,0.673411873,0.702,0.699883145,0.678914276,0.687,0.703,0.39,0.6
2035-03-17 11:00,0.715,0.731830243,0.715,0.652356958,0.458,0.264744284,0.735,0.711,0.709,0.401,0.701107825,0.729,0.721735954,0.712624488,0.694,0.726,0.41,0.648
2035-03-17 12:00,0.676,0.679754635,0.676,0.620766402,0.439,0.276602318,0.716,0.651,0.671,0.355,0.678561048,0.672,0.692588763,0.702877562,0.658,0.689,0.38,0.652
2035-03-17 13:00,0.585,0.543942933,0.591,0.571435687,0.442,0.335198397,0.598,0.483,0.573,0.342,0.58113181,0.537,0.602030336,0.616836749,0.591,0.589,0.28,0.625
2035-03-17 14:00,0.433,0.338452203,0.440066703,0.46646193,0.419,0.382978023,0.392,0.291,0.411,0.376,0.403800195,0.329,0.441207863,0.432375512,0.461,0.422,0.195,0.499
2035-03-17 15:00,0.247,0.159773176,0.252866595,0.287188967,0.278,0.271392932,0.19,0.141,0.223,0.278,0.208458867,0.153,0.24176629,0.221873463,0.275,0.225,0.135,0.287
2035-03-17 16:00,0.068,0.038339514,0.075133405,0.087013122,0.088,0.095696466,0.05,0.038,0.061,0.088,0.058831886,0.036,0.061558427,0.061208163,0.083,0.053,0.047,0.087
2035-03-17 17:00,0,0,0,0,0,0.001080784,0,0,0,0,0,0,0,0,0,0,0,0
2035-03-17 18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035-03-17 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035-03-17 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035-03-17 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035-03-17 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035-03-17 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035-03-18 00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035-03-18 01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035-03-18 02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035-03-18 03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035-03-18 04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035-03-18 05:00,0,0.002,0,0,0,0,0.002,0.003,0.001,0,0.001584057,0.002,0.001,0.001791837,0,0.002,0.002,0
2035-03-18 06:00,0.098,0.102,0.090799892,0.084629921,0.083,0.079727057,0.119,0.117,0.106,0.074,0.117210007,0.099,0.107,0.121710212,0.086,0.104,0.124,0.129
2035-03-18 07:00,0.281,0.293,0.276733189,0.264629921,0.273,0.28277725,0.311,0.33,0.28,0.258,0.303653028,0.289,0.297177527,0.304710212,0.265,0.299,0.347,0.36
2035-03-18 08:00,0.454,0.47,0.457933297,0.461766402,0.481,0.498323136,0.49,0.525,0.447,0.463,0.483465487,0.466,0.472588763,0.485253074,0.455,0.474,0.548,0.567
2035-03-18 09:00,0.6,0.596,0.6,0.625409444,0.638,0.641,0.627,0.653,0.624,0.623,0.648381702,0.592,0.60423371,0.638836749,0.614,0.595,0.678,0.715
2035-03-18 10:00,0.681,0.673584878,0.682933297,0.694259841,0.71,0.71440392,0.685,0.721,0.694,0.704,0.716642826,0.673,0.681116855,0.699126537,0.688,0.676,0.753,0.79
2035-03-18 11:00,0.679,0.700415122,0.685,0.675727037,0.704,0.71977725,0.693,0.748,0.678,0.71,0.709599902,0.702,0.690294382,0.689375512,0.674,0.698,0.769,0.8
2035-03-18 12:00,0.605,0.662830243,0.594599784,0.591370079,0.63,0.659423523,0.652,0.71,0.619,0.633,0.658590189,0.666,0.632497756,0.640126537,0.583,0.648,0.732,0.756
2035-03-18 13:00,0.467,0.548245365,0.443533081,0.473162724,0.515,0.556069795,0.548,0.604,0.512,0.512,0.553422075,0.549,0.508086519,0.530877562,0.452,0.526,0.633,0.66
2035-03-18 14:00,0.309,0.375660486,0.288733189,0.328682407,0.362,0.393927829,0.369,0.433,0.349,0.357,0.377038854,0.375,0.339852809,0.343,0.305,0.359,0.479,0.511
2035-03-18 15:00,0.143,0.174169757,0.138133405,0.165409444,0.174,0.217362341,0.167,0.191,0.172,0.149,0.192890656,0.178,0.159441573,0.176126537,0.153,0.169,0.279,0.307
2035-03-18 16:00,0.041,0.045,0.045266811,0.048370079,0.048,0.055908227,0.045,0.052,0.047,0.051,0.051868678,0.046,0.041294382,0.046583675,0.048,0.042,0.083,0.092
2035-03-18 17:00,0,0,0,0,0,8.07841E-05,0,0,0,0,0,0,0,0,0,0,0,0
2035-03-18 18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035-03-18 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035-03-18 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035-03-18 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035-03-18 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035-03-18 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035-03-19 00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035-03-19 01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035-03-19 02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035-03-19 03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035-03-19 04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035-03-19 05:00,0.001,0.003,0,0,0,0,0.003,0.004,0.002,0,0.001733775,0.003,0.001,0.002,0,0.002,0.003,0.001
2035-03-19 06:00,0.085,0.114811702,0.052132865,0.073422565,0.092,0.109515295,0.147,0.144,0.125,0.088,0.126818591,0.109,0.089147191,0.130628586,0.059,0.085,0.122,0.118
2035-03-19 07:00,0.231,0.30137804,0.138531999,0.198637776,0.25,0.320676864,0.364,0.358,0.332,0.219,0.336851802,0.289,0.251705618,0.339465335,0.157,0.243,0.326,0.333
2035-03-19 08:00,0.445,0.538396581,0.336264648,0.398910738,0.47,0.511434511,0.557,0.567,0.522,0.473,0.528304537,0.534,0.495441573,0.533628586,0.351,0.506,0.521,0.529
2035-03-19 09:00,0.612,0.669905851,0.560598702,0.600351692,0.623,0.63559608,0.677,0.703,0.644,0.625,0.65859784,0.669,0.639705618,0.662669399,0.576,0.648,0.658,0.668
2035-03-19 10:00,0.691,0.736905851,0.68426627,0.698026243,0.71,0.717272943,0.745,0.779,0.705,0.711,0.728386803,0.736,0.709147191,0.728669399,0.691,0.716,0.732,0.758
2035-03-19 11:00,0.696,0.750151216,0.690666486,0.706272963,0.728,0.742465102,0.761,0.795,0.713,0.728,0.740353592,0.747,0.716147191,0.734877562,0.697,0.726,0.734,0.787
2035-03-19 12:00,0.639,0.712320973,0.633666486,0.650272963,0.673,0.687272943,0.72,0.75,0.662,0.676,0.698979542,0.711,0.671294382,0.696420424,0.64,0.686,0.679,0.744
2035-03-19 13:00,0.558,0.633320973,0.548599784,0.560272963,0.585,0.60362667,0.632,0.661,0.574,0.588,0.606493597,0.633,0.591883145,0.606461237,0.55,0.61,0.557,0.655
2035-03-19 14:00,0.423,0.497905851,0.417666486,0.41687664,0.447,0.470738046,0.496,0.519,0.434,0.451,0.465278978,0.498,0.457177527,0.468669399,0.411,0.475,0.412,0.514
2035-03-19 15:00,0.245,0.308075608,0.243799892,0.231110238,0.254,0.277757648,0.306,0.321,0.248,0.26,0.276844639,0.309,0.275030336,0.283877562,0.231,0.292,0.253,0.309
2035-03-19 16:00,0.075,0.096,0.073933297,0.066740159,0.079,0.096484705,0.09,0.094,0.078,0.081,0.084088398,0.098,0.085735954,0.084583675,0.067,0.094,0.082,0.108
2035-03-19 17:00,0,0,0,0,0.001,0.002,0,0,0,0.001,0,0,0,0,0,0,0,0.001
2035-03-19 18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035-03-19 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035-03-19 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035-03-19 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035-03-19 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035-03-19 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035-03-20 00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035-03-20 01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035-03-20 02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035-03-20 03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035-03-20 04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035-03-20 05:00,0.002,0.005,0.001,0.001,0.001,0,0.004,0.005,0.002,0,0.002,0.005,0.003,0.003,0.001,0.004,0.001,0.001
